ID,Age,Sex,EducationLevel,Country,Background,EmotionalStabilityScore,SocialEnergyScore,OpennessScore,CooperationScore,SelfDisciplineScore,ImpulseControlScore,NoveltySeekingScore,Marijuana,LSD,Mushroom,Psychotropic,Ex
529,0.49788,-0.48246,-0.05921,0.96082,0.1144,0.62967,-1.50796,-0.84732,-0.15487,-1.13788,0.88113,0.07987,1,0,0,0,1
530,0.49788,0.48246,0.45468,-0.57009,0.1144,-1.69163,0.47617,0.58331,-1.34289,-0.52745,0.52975,0.07987,1,0,0,1,0
531,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.05188,-2.21069,-1.82919,0.59042,0.41594,-1.37983,-1.54858,0,0,0,0,0
532,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,-0.92104,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.2247,1,0,1,2,0
533,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.32828,0.80523,0.29338,0.94156,1.13407,-2.55524,-1.18084,0,0,0,0,0
534,0.49788,0.48246,-0.61113,-0.57009,-1.10702,0.04257,0.00332,-0.45174,-0.76096,-0.52745,0.88113,-0.21575,2,0,0,0,0
535,-0.95197,-0.48246,1.16365,-0.57009,0.1144,-0.14882,1.2861,-1.11902,-0.91699,-0.52745,1.86203,0.40148,1,0,0,1,0
536,0.49788,0.48246,-0.61113,0.96082,-0.31685,-1.69163,0.00332,-0.31776,1.11406,0.12331,0.19268,-0.52593,0,0,0,0,0
537,1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.30033,-2.21069,-0.15487,-0.14277,-0.71126,-0.84637,0,0,0,0,0
538,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,-1.86962,1.93886,0.88309,0.28783,2.33337,-0.71126,0.07987,2,0,0,0,0
539,-0.07854,-0.48246,-0.05921,-0.57009,0.1144,1.98437,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,1,2,1,2,2
540,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,-0.24649,-1.23177,0.44585,-0.01729,0.25953,-1.37983,-1.54858,1,0,0,0,0
541,0.49788,-0.48246,-0.05921,-0.57009,0.1144,0.73545,-1.7625,-0.01928,0.13136,-1.5184,0.88113,-0.52593,1,0,1,1,1
542,-0.95197,-0.48246,-1.22751,-0.57009,-1.10702,0.04257,-1.50796,-1.82919,-0.01729,-1.64101,1.29221,1.2247,2,0,0,2,0
543,0.49788,0.48246,1.98437,0.96082,0.1144,0.31287,-1.6334,-0.45174,-0.30172,1.30612,-0.21712,-0.21575,1,0,0,0,0
544,-0.07854,0.48246,1.16365,-0.57009,0.1144,-0.24649,0.80523,0.7233,-0.15487,-0.00665,-0.21712,0.07987,1,0,0,0,0
545,-0.95197,-0.48246,-0.05921,-0.57009,-1.10702,-0.34799,0.00332,0.7233,-2.21844,1.46191,0.88113,1.92173,2,1,2,1,0
546,-0.07854,0.48246,1.16365,0.96082,-0.31685,1.37297,0.47617,0.44585,0.28783,0.41594,-0.71126,-0.21575,2,0,0,1,1
547,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,1.11406,1.06238,1.61108,-0.52745,0.19268,0.40148,2,1,0,1,1
548,-0.95197,-0.48246,0.45468,-0.57009,0.1144,0.41667,-1.50796,-0.01928,-2.07848,-0.78155,0.88113,0.7654,1,0,0,0,0
549,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.69163,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,0,0,0,0,0
550,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.55078,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,0,0,0,0,0
551,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-0.24649,-1.37639,-0.71727,-1.34289,-0.78155,-0.21712,0.7654,2,0,0,2,0
552,0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.05308,0.96248,-0.84732,1.45039,0.93949,-1.37983,-1.54858,0,0,0,0,0
553,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.80523,1.24033,-0.01729,0.25953,-1.37983,0.07987,0,0,0,0,0
554,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.58016,1.74091,-0.58331,-0.45321,2.33337,0.88113,1.92173,0,0,0,0,0
555,-0.07854,-0.48246,-0.61113,-0.57009,-1.10702,-0.24649,-1.23177,0.88309,-0.76096,-0.27607,-0.21712,0.7654,2,0,1,1,0
556,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.62967,0.16767,1.43533,0.59042,0.58489,-1.37983,0.07987,2,0,0,0,0
557,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,2.127,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,2,1,1,0,2
558,-0.95197,0.48246,0.45468,0.96082,0.1144,-1.05308,0.80523,0.58331,0.94156,-1.5184,0.88113,-0.84637,1,0,1,0,0
559,0.49788,0.48246,-0.05921,-0.57009,-1.10702,-1.32828,0.80523,0.7233,0.28783,0.58489,-0.21712,0.40148,2,0,0,0,0
560,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,0.41667,0.00332,0.29338,-0.15487,-0.27607,-0.21712,0.07987,0,0,0,0,0
561,0.49788,0.48246,1.16365,0.96082,-0.31685,0.13606,0.32197,-0.01928,-0.15487,1.13407,-0.21712,-0.21575,0,0,0,0,0
562,1.09449,0.48246,-0.61113,-0.57009,-1.10702,-1.05308,-1.09207,-0.45174,-0.15487,0.7583,-0.71126,-0.21575,2,0,0,0,0
563,0.49788,0.48246,-0.61113,0.96082,-1.10702,1.98437,0.63779,1.43533,0.43852,-0.65253,1.86203,-0.52593,2,0,0,1,2
564,-0.95197,0.48246,-0.05921,0.24923,-0.31685,0.62967,-0.43999,-1.55521,1.11406,-0.65253,0.19268,-0.52593,0,0,0,0,1
565,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.32197,-0.97631,0.59042,0.12331,-0.71126,-0.84637,0,0,0,0,0
566,0.49788,-0.48246,-1.7379,0.96082,-0.31685,0.22393,0.63779,-0.71727,-0.76096,-0.27607,-0.21712,-0.21575,0,0,0,0,0
567,0.49788,-0.48246,0.45468,0.96082,0.1144,0.52135,-0.30033,-0.17779,1.11406,-0.52745,-0.71126,0.07987,1,0,0,0,0
568,-0.07854,-0.48246,-1.22751,-0.57009,-1.10702,0.62967,0.32197,0.88309,1.11406,-0.78155,0.52975,0.07987,2,1,0,1,1
569,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-0.14882,-0.80615,0.58331,0.43852,-1.13788,0.88113,0.7654,2,0,0,0,0
570,0.49788,-0.48246,0.45468,0.96082,-0.31685,-1.05308,1.2861,-0.71727,-0.30172,0.25953,-1.37983,-0.21575,0,0,0,0,0
571,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.1943,0.32197,0.88309,-1.21213,-0.78155,-0.21712,-0.21575,0,0,0,0,0
572,1.09449,0.48246,-0.61113,-0.57009,0.1144,0.22393,-0.15487,0.44585,0.43852,-0.65253,1.86203,-0.52593,1,0,0,0,0
573,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.55078,-0.69509,0.44585,0.28783,-1.38502,-0.71126,0.7654,0,0,0,0,0
574,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.91093,-1.92173,0.29338,-1.6209,-2.57309,1.29221,1.2247,2,1,1,1,1
575,-0.07854,0.48246,-2.43591,-0.57009,0.1144,0.62967,0.63779,-0.71727,-0.91699,0.25953,1.29221,-0.21575,1,1,0,0,1
576,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.24649,0.47617,-0.31776,0.28783,1.63088,-0.71126,-1.54858,0,0,0,0,0
577,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,-0.14882,-1.09207,-1.27553,-0.45321,-0.40581,0.52975,0.40148,2,0,1,1,0
578,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-0.34799,1.74091,0.58331,-1.34289,1.13407,0.52975,1.2247,2,0,1,1,0
579,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.05308,1.2861,-1.27553,-0.30172,-1.13788,0.52975,0.40148,0,0,0,0,0
580,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.92104,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,0,0,0,0,0
581,0.49788,0.48246,-0.05921,-0.57009,-1.10702,-0.67825,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,2,0,0,1,0
582,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.52135,-0.43999,-1.27553,-0.91699,0.7583,-1.37983,-2.07848,0,0,0,0,0
583,1.82213,-0.48246,-0.61113,-0.57009,-1.10702,-0.14882,-0.30033,1.06238,1.81866,0.7583,-1.37983,-1.18084,2,0,0,0,0
584,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.67825,0.47617,-1.11902,0.59042,1.81175,-0.71126,-0.52593,0,0,0,0,0
585,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.43907,-0.15487,-0.84732,-0.76096,-1.13788,1.29221,0.07987,0,0,0,0,0
586,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.32197,-0.01928,-0.76096,-0.14277,0.19268,0.07987,0,0,0,0,0
587,0.49788,0.48246,-0.05921,0.24923,-0.31685,0.13606,2.57309,-0.97631,0.76096,1.13407,-1.37983,-1.54858,0,0,0,0,0
588,0.49788,0.48246,-0.05921,0.21128,-1.10702,0.62967,0.47617,-0.84732,-0.76096,1.13407,0.52975,0.7654,2,0,0,1,1
589,-0.95197,-0.48246,-1.22751,-0.28519,0.1144,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.2247,1,1,0,1,0
590,-0.95197,0.48246,0.45468,-0.57009,0.1144,0.52135,0.32197,-0.01928,-2.5383,0.7583,0.88113,0.7654,1,1,1,0,0
591,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,1.23461,-0.15487,0.14143,-0.76096,0.41594,-0.21712,0.07987,2,1,1,0,1
592,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.41667,-0.57545,-0.31776,0.28783,1.13407,-0.71126,-0.21575,0,0,0,0,0
593,1.09449,-0.48246,-0.61113,0.24923,0.1144,1.37297,-0.69509,-0.84732,-1.21213,0.7583,1.86203,1.2247,1,0,0,2,1
594,-0.95197,-0.48246,0.45468,0.96082,-1.10702,-0.79151,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,2,1,0,1,0
595,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.91093,1.2861,1.43533,-0.60633,1.46191,-0.21712,1.2247,2,0,0,0,1
596,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.58016,0.32197,-0.45174,0.43852,-0.89891,-0.21712,-0.21575,0,0,0,0,0
597,-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.92104,-1.50796,-3.27393,0.76096,-0.89891,-1.37983,-1.54858,0,0,0,0,0
598,-0.95197,-0.48246,-0.05921,-0.57009,-1.10702,0.62967,1.2861,0.58331,1.11406,-0.65253,-0.21712,0.7654,2,1,2,1,1
599,-0.95197,0.48246,-1.22751,0.96082,-0.31685,0.41667,-1.23177,-0.97631,0.43852,1.13407,-0.71126,-2.07848,1,0,0,0,0
600,-0.95197,0.48246,-0.05921,-0.57009,0.1144,-0.67825,-2.11437,-0.17779,0.43852,-0.00665,-1.37983,-0.84637,1,0,0,1,0
601,1.09449,0.48246,-1.22751,-0.09765,-1.10702,0.52135,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,2,0,0,0,0
602,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.91093,-1.09207,-0.45174,-0.15487,-1.25773,0.19268,0.40148,2,0,0,1,1
603,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.92104,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,1,0,0,1,0
604,2.59171,-0.48246,1.16365,-0.57009,-0.31685,0.52135,0.00332,0.58331,0.76096,0.7583,0.52975,-0.52593,0,0,0,0,0
605,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.52135,-1.09207,-2.63199,-0.91699,0.25953,-1.37983,-1.54858,0,0,0,0,0
606,0.49788,-0.48246,-0.05921,0.96082,0.1144,-1.69163,0.16767,-0.01928,-0.45321,-0.52745,-0.21712,0.40148,1,0,0,0,0
607,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-1.55078,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.7654,1,0,0,0,0
608,0.49788,-0.48246,1.98437,0.96082,-0.31685,0.31287,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.18084,0,0,0,0,0
609,-0.95197,0.48246,0.45468,0.96082,-0.31685,-2.05048,1.2861,-0.71727,0.43852,0.41594,-0.71126,-0.52593,0,0,0,0,0
610,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.52135,0.16767,-1.42424,-1.21213,-1.25773,0.19268,1.2247,0,0,0,1,0
611,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,0,0,0,0,0
612,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-0.71727,1.61108,1.13407,0.19268,-1.18084,0,0,0,0,0
613,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.60383,1.11406,1.43533,-0.30172,-0.00665,0.19268,0.7654,2,1,1,1,1
614,-0.95197,0.48246,0.45468,-0.57009,-1.10702,1.23461,-0.80615,1.43533,0.28783,1.63088,-0.71126,-0.21575,2,1,1,1,1
615,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.73545,-0.94779,0.7233,0.28783,-0.78155,0.52975,1.2247,2,2,1,2,1
616,0.49788,-0.48246,-0.61113,-0.57009,0.1144,-1.55078,-1.09207,0.29338,-0.60633,-0.78155,1.86203,0.40148,1,0,0,0,0
617,-0.95197,-0.48246,-0.05921,-0.57009,-1.10702,-1.55078,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,2,1,0,1,0
618,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.04257,-0.30033,-0.71727,-0.76096,0.12331,1.29221,0.07987,0,0,0,1,0
619,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-1.55078,-2.32338,-0.84732,-1.772,-0.40581,1.29221,-0.21575,0,0,0,0,0
620,0.49788,0.48246,1.16365,-0.28519,-0.31685,-0.46725,0.16767,-0.17779,-0.30172,0.7583,0.19268,0.40148,0,0,0,0,0
621,-0.07854,-0.48246,0.45468,0.96082,0.1144,0.91093,-1.7625,-2.8595,-1.47955,-1.13788,-1.37983,0.07987,1,0,0,0,1
622,1.09449,0.48246,-0.61113,-0.57009,-0.31685,0.41667,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,2,0,1,0,0
623,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.30033,-0.97631,-0.30172,-0.27607,0.19268,-0.52593,0,0,0,0,0
624,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,1.11406,-1.82919,0.76096,0.93949,-0.71126,-1.54858,0,0,0,0,0
625,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.82562,1.45421,1.88511,1.2861,-0.78155,0.19268,1.92173,2,0,0,1,1
626,-0.95197,-0.48246,-1.22751,0.24923,-1.10702,-0.46725,-1.23177,-1.11902,-2.5383,0.93949,-1.37983,-0.21575,2,1,1,1,0
627,-0.95197,-0.48246,0.45468,0.96082,0.1144,1.13281,0.63779,0.44585,-0.30172,0.7583,-0.21712,0.07987,1,1,1,1,1
628,0.49788,-0.48246,0.45468,-0.57009,-1.10702,0.31287,-0.80615,-0.31776,0.13136,0.25953,-0.71126,-0.84637,2,0,1,0,0
629,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,0.82562,-1.09207,0.58331,0.76096,-1.13788,0.88113,-0.52593,1,2,1,2,1
630,0.49788,0.48246,1.16365,0.96082,-1.10702,-1.43907,0.16767,-0.84732,-0.76096,0.12331,-1.37983,-2.07848,0,0,0,0,0
631,1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,0,0,0,0,0
632,-0.95197,-0.48246,1.16365,-0.57009,-1.10702,1.49158,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,2,1,0,0,1
633,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.73545,0.32197,1.88511,0.59042,-0.14277,2.90161,1.92173,2,1,1,1,1
634,1.09449,-0.48246,1.98437,0.96082,-0.31685,-1.69163,-0.80615,-0.01928,-1.6209,-0.14277,-0.21712,-0.52593,0,0,0,0,0
635,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.79151,0.16767,-0.31776,-0.30172,-0.14277,-1.37983,0.07987,0,0,0,0,0
636,-0.95197,0.48246,0.45468,-0.57009,-1.10702,1.02119,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173,2,0,0,1,1
637,-0.07854,-0.48246,1.98437,-0.57009,-0.31685,-0.92104,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,0,0,0,0,0
638,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.92104,1.11406,-0.01928,1.2861,2.04506,0.88113,0.40148,0,0,0,0,0
639,0.49788,0.48246,-1.7379,0.96082,-0.31685,-1.1943,1.58487,-0.58331,1.81866,1.63088,0.52975,-0.52593,0,0,0,0,0
640,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.49158,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,2,1,1,2,1
641,-0.95197,-0.48246,-1.22751,-0.57009,-1.10702,-0.58016,1.2861,1.24033,-0.45321,-0.52745,1.86203,0.7654,2,0,1,1,0
642,0.49788,0.48246,0.45468,0.96082,-1.10702,-1.32828,-1.37639,-1.27553,0.28783,-0.27607,-0.71126,-0.84637,0,0,0,0,0
643,0.49788,-0.48246,0.45468,-0.28519,-1.10702,0.62967,-0.80615,-0.17779,-1.34289,-0.14277,0.88113,0.07987,2,1,1,1,1
644,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.80615,-1.97495,1.11406,-0.65253,-0.21712,-0.21575,0,0,0,0,0
645,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,1.8399,-0.15487,0.29338,-1.6209,-1.38502,0.19268,0.40148,2,0,1,2,2
646,1.09449,-0.48246,-0.05921,-0.57009,-1.10702,-2.42317,-0.94779,-0.97631,-0.76096,0.7583,-1.37983,-0.52593,2,0,0,0,0
647,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.46725,0.00332,-0.45174,0.13136,0.7583,-0.71126,-0.84637,0,0,0,0,0
648,-0.07854,0.48246,-0.05921,-0.57009,-1.10702,-0.79151,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,2,0,0,0,0
649,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.63779,-0.97631,0.28783,1.46191,-0.21712,-0.84637,0,0,0,0,0
650,-0.95197,-0.48246,0.45468,0.24923,-1.10702,-0.58016,-1.7625,0.88309,-0.76096,2.33337,-0.71126,-0.21575,2,0,0,0,0
651,0.49788,-0.48246,1.16365,0.96082,0.1144,0.13606,0.96248,0.14143,-0.91699,0.58489,-0.21712,0.7654,1,0,0,0,0
652,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.82562,-0.69509,0.88309,0.94156,-0.89891,1.29221,0.7654,2,1,1,1,1
653,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.24649,1.45421,0.44585,-0.60633,1.63088,1.29221,0.7654,0,0,0,0,0
654,1.09449,0.48246,-0.05921,0.24923,-0.31685,-0.46725,0.63779,-0.31776,-0.30172,0.12331,0.19268,0.7654,0,0,0,0,0
655,1.09449,0.48246,-0.05921,0.96082,-0.31685,2.28554,2.32338,0.7233,1.81866,1.30612,0.52975,0.07987,1,1,1,0,2
656,0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.1943,-0.57545,-0.58331,-0.91699,-0.00665,-0.21712,-1.18084,0,0,0,0,0
657,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-0.34799,-1.23177,1.06238,-1.07533,-1.25773,2.90161,0.40148,0,0,0,0,0
658,-0.95197,-0.48246,-1.43719,-0.09765,0.1144,1.49158,0.63779,-0.31776,-0.30172,-1.25773,0.88113,1.2247,1,2,1,0,1
659,-0.95197,0.48246,-1.22751,0.21128,-0.31685,-0.24649,0.16767,-0.71727,0.13136,-0.14277,-0.71126,-1.18084,0,0,0,0,0
660,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,-1.09207,-0.45174,0.94156,-0.00665,-0.21712,0.07987,0,0,0,0,0
661,-0.07854,0.48246,1.98437,-0.09765,0.1144,1.8399,0.47617,1.06238,0.59042,0.12331,-1.37983,0.7654,1,1,0,0,2
662,0.49788,0.48246,-1.7379,0.96082,-0.31685,0.13606,1.11406,0.29338,-0.91699,-1.0145,1.86203,0.40148,0,0,0,0,0
663,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.31287,0.16767,-1.11902,0.28783,-0.52745,0.52975,-0.52593,0,0,0,0,0
664,1.09449,-0.48246,1.16365,0.96082,-0.50212,0.04257,0.80523,-0.31776,0.94156,0.25953,-1.37983,-1.54858,0,0,0,0,0
665,-0.95197,-0.48246,-1.22751,0.24923,-1.10702,2.61139,1.45421,2.15324,-0.30172,-1.0145,1.86203,1.92173,2,2,2,1,2
666,1.09449,0.48246,1.16365,0.96082,-0.31685,-2.52197,-0.43999,1.43533,1.2861,0.7583,-0.21712,-0.52593,0,0,0,0,0
667,0.49788,-0.48246,1.98437,0.24923,-0.31685,0.31287,-0.43999,-0.01928,-0.60633,0.93949,-0.21712,1.2247,0,0,0,0,0
668,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.73545,-2.21069,0.7233,-0.76096,-1.0145,-0.21712,-0.52593,2,1,1,0,1
669,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.80523,-0.97631,-0.45321,0.58489,-0.71126,-1.18084,0,0,0,0,0
670,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-0.67825,-0.94779,0.14143,-0.01729,-0.65253,0.19268,0.40148,2,0,0,2,0
671,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.41667,1.2861,1.43533,0.94156,0.58489,-0.71126,-1.18084,0,0,0,0,0
672,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.02119,0.80523,1.65653,0.94156,-1.38502,1.29221,0.40148,2,1,1,1,1
673,1.09449,-0.48246,-0.61113,0.96082,-0.31685,0.52135,-0.43999,-1.27553,0.94156,-0.00665,-0.21712,0.40148,0,0,0,1,0
674,-0.95197,-0.48246,-0.61113,-0.28519,0.1144,-0.79151,-1.09207,0.29338,-0.45321,-1.0145,-1.37983,0.7654,1,2,0,1,0
675,-0.07854,-0.48246,1.16365,0.96082,0.1144,0.82562,1.2861,1.88511,-2.5383,-0.40581,0.52975,0.07987,1,1,1,1,1
676,2.59171,0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.94779,-1.11902,-0.76096,0.41594,-1.37983,-0.21575,0,0,0,0,0
677,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.62967,1.11406,0.44585,1.2861,1.30612,0.19268,1.2247,0,0,0,0,0
678,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,2.28554,0.32197,1.65653,-0.15487,-1.78169,2.90161,0.40148,2,0,1,1,2
679,-0.07854,0.48246,0.45468,-0.57009,-1.10702,0.73545,0.63779,0.88309,-1.6209,-0.00665,-1.37983,-1.18084,2,1,0,0,1
680,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.24649,-0.94779,-0.84732,-1.07533,-0.40581,-0.21712,0.40148,0,0,0,0,0
681,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.60383,1.11406,0.14143,-0.15487,0.58489,0.88113,0.40148,0,0,0,1,1
682,-0.07854,0.48246,0.45468,-0.57009,0.1144,0.22393,0.00332,1.24033,-0.15487,0.41594,0.88113,0.40148,1,0,0,1,0
683,1.09449,0.48246,0.45468,0.96082,-0.31685,0.52135,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,0,0,0,0,0
684,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.60383,-0.94779,-0.45174,-0.15487,-0.14277,-0.21712,0.07987,2,1,1,1,1
685,-0.95197,-0.48246,-1.7379,-0.28519,0.1144,-0.46725,-0.80615,-0.97631,-0.76096,-0.27607,0.52975,0.40148,1,0,0,1,0
686,-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-0.24649,1.74091,0.58331,0.43852,0.93949,1.29221,0.07987,1,2,1,0,0
687,-0.07854,0.48246,1.16365,0.96082,0.1144,0.41667,-0.57545,-0.45174,0.43852,0.25953,-1.37983,-1.54858,1,0,0,0,0
688,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-0.92104,0.00332,0.7233,0.59042,-0.27607,0.88113,1.92173,0,0,0,0,0
689,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.62967,-0.69509,-0.01928,-1.34289,-0.89891,1.29221,1.2247,2,0,1,2,0
690,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.92104,1.45421,-0.84732,0.94156,0.58489,-0.71126,-0.52593,0,0,0,0,0
691,-0.95197,-0.48246,-1.22751,-0.57009,-1.10702,1.13281,0.00332,1.43533,0.59042,-1.64101,0.52975,0.40148,2,0,1,2,1
692,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.92104,-0.30033,0.29338,-0.15487,-1.78169,0.19268,-0.21575,1,0,0,0,0
693,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.55078,1.2861,-0.01928,0.13136,0.7583,0.52975,0.7654,0,0,0,0,0
694,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-1.1943,-1.23177,0.29338,1.11406,0.25953,0.88113,0.7654,2,0,0,1,0
695,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,1.45421,0.14143,1.11406,-0.27607,-1.37983,0.7654,2,0,0,0,0
696,0.49788,0.48246,-1.7379,-0.28519,-0.31685,0.04257,-0.80615,0.14143,-0.60633,-0.00665,-1.37983,-0.84637,0,0,0,0,0
697,-0.95197,0.48246,0.45468,-0.57009,-1.10702,0.73545,1.45421,0.88309,-0.01729,0.12331,0.88113,0.40148,2,1,2,0,1
698,-0.95197,-0.48246,-0.05921,0.96082,0.1144,0.91093,0.80523,2.44904,0.43852,-0.00665,1.29221,1.2247,1,1,0,1,1
699,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.04257,0.32197,1.06238,-1.6209,1.13407,0.52975,-0.21575,0,0,0,0,0
700,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.1943,1.45421,-1.82919,1.11406,1.30612,-0.21712,-0.84637,1,0,0,0,0
701,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.91093,1.93886,2.90161,0.76096,0.25953,1.29221,1.2247,2,2,1,2,1
702,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.94779,-0.71727,-0.45321,-0.40581,0.52975,0.40148,0,0,0,0,0
703,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,0.31287,1.2861,1.43533,0.94156,-0.89891,1.29221,1.2247,2,0,1,1,0
704,-0.95197,-0.48246,-1.7379,-0.57009,0.1144,-0.34799,-0.43999,0.29338,0.43852,-0.14277,-0.71126,1.2247,1,0,1,1,0
705,-0.95197,0.48246,-0.05921,-0.57009,-1.10702,0.82562,0.96248,0.29338,-1.6209,-0.89891,0.88113,0.40148,2,0,0,1,1
