lat,long,area,price,age,total_floors,floor_number,rooms,document_type,cooling_type,monthly_levy,has_master_bedroom,parking_type,neighbor_noise_level,distance_to_hospital_km,has_smart_home,water_pressure,exterior_style,fiber_internet,manager_present,window_type
35.7675657,51.46346139,180,61025,0,10,7,4,Private,Water Cooler,7020,0,Underground,High,5.6,0,Normal,Mixed,1,1,Double-glazed
35.72615603,51.46757919,148,48250,20,14,3,4,Private,Chiller,2368,1,Roofed,High,7.6,0,Normal,Modern,1,1,Triple-glazed
35.77289741,51.53774528,230,30710,29,10,10,5,Private,nan,6670,1,Underground,Average,4.3,0,Excellent,Mixed,1,1,Double-glazed
35.75939623,51.42695809,126,39776,12,13,9,3,Cooperative,Split,4032,1,Courtyard,Average,7.6,0,Excellent,Mixed,1,1,Double-glazed
35.75404824,51.40321307,82,11878,27,17,17,2,Private,nan,2296,0,Underground,Average,11.2,0,Excellent,Classic,1,1,Double-glazed
35.78398605,51.38974749,250,113141,0,2,,6,Private,Water Cooler,6750,0,Underground,Low,5,1,Normal,Classic,0,1,Double-glazed
35.82745274,51.44672711,92,10227,38,15,1,2,Private,nan,1564,0,Doesn't have,High,1.6,0,Normal,Classic,1,1,Single-glazed
35.72856146,51.43343145,130,32693,37,8,6,3,Cooperative,nan,3900,1,Roofed,Low,5,0,Normal,Modern,1,1,Double-glazed
35.84030055,51.53525816,145,17654,14,12,3,4,Private,Water Cooler,4785,1,Underground,Average,4.2,0,Poor,Mixed,0,1,Double-glazed
35.76803971,51.37167511,220,97051,24,5,,6,Private,Split,4840,1,Doesn't have,High,5,0,Normal,Modern,1,1,Double-glazed
35.60944416,51.39292903,83,7030,35,11,4,2,,nan,1577,0,Roofed,Low,6.5,0,Normal,Modern,1,1,Double-glazed
35.77106149,51.43415489,238,85324,6,5,5,6,Endowment,Water Cooler,5236,0,Roofed,High,10.5,0,Normal,Roman,1,0,Triple-glazed
35.77353986,51.38893006,118,45957,17,11,,3,Promissory Contract,Split,3304,0,Underground,Low,10.7,0,Excellent,Classic,0,1,Double-glazed
35.77708684,51.31622289,108,41324,0,3,2,3,Private,Split,3672,0,Courtyard,Average,10.8,1,Normal,Classic,1,1,Double-glazed
35.67395178,51.44987567,168,84264,12,7,4,4,Private,Water Cooler,5880,1,Underground,Low,7,0,Excellent,Roman,1,1,Double-glazed
35.63594343,51.3712467,144,13618,44,15,14,1,,nan,4752,0,Doesn't have,Low,1.7,0,Normal,Mixed,1,1,Double-glazed
35.77307709,51.48323123,100,11303,34,15,6,2,Endowment,nan,2000,0,Doesn't have,High,3.6,0,Normal,Roman,1,1,Double-glazed
35.65169496,51.47832672,94,41978,9,18,,2,Private,Chiller,3196,0,Roofed,Low,1,0,Normal,Mixed,1,1,Double-glazed
35.76005335,51.35453082,83,30129,12,19,9,2,Private,Split,2490,0,Courtyard,Low,9.1,0,Normal,Mixed,1,1,Double-glazed
35.76469149,51.40232202,84,12226,37,17,,2,Power of Attorney,nan,2520,0,Underground,Average,4,0,Normal,Modern,1,1,Double-glazed
35.61016738,51.39752943,74,6126,36,11,,4,Endowment,nan,2590,0,Roofed,Low,11.7,0,Normal,Roman,1,1,Double-glazed
35.78676617,51.36668965,119,46425,4,9,5,3,Private,Chiller,3332,0,Roofed,Average,7.4,0,Normal,Mixed,0,1,Double-glazed
35.80406732,51.31002791,73,25827,22,5,1,2,Private,Water Cooler,2263,0,Underground,High,1.2,0,Excellent,Roman,1,0,Single-glazed
35.79292682,51.41876012,178,60212,11,19,,4,Private,Split,4094,0,Underground,Average,8.2,0,Normal,Modern,0,1,Double-glazed
35.64752655,51.33044602,251,56842,29,16,1,6,Private,nan,6526,0,Roofed,Low,2,0,Poor,Mixed,1,1,Triple-glazed
35.6970196,51.45047558,188,96441,21,2,2,5,Private,Split,4324,1,Underground,High,0.7,0,Normal,Mixed,1,0,Double-glazed
35.68761696,51.46738842,153,75319,19,15,11,4,Cooperative,Chiller,4743,1,Roofed,High,7.7,0,Normal,Roman,0,1,Double-glazed
35.75968109,51.38366155,190,32558,37,18,15,5,Cooperative,nan,4370,1,Underground,High,10.5,0,Normal,Classic,0,1,Double-glazed
35.72554863,51.38878283,93,13814,19,7,6,2,Private,Split,3069,0,Doesn't have,High,9.5,0,Normal,Modern,1,1,Double-glazed
35.67502032,51.46312472,197,102007,19,2,1,5,Private,Split,4137,1,Courtyard,High,3.7,0,Normal,Roman,1,0,Double-glazed
35.69300161,51.3451301,113,21815,16,5,2,3,Cooperative,Split,2938,0,Underground,High,1.7,0,Normal,Modern,0,1,Double-glazed
35.63170793,51.35983782,140,13165,34,17,8,4,Foundation,nan,5040,1,Roofed,High,0.7,0,Poor,Classic,0,1,Double-glazed
35.7867869,51.44792339,131,41678,3,14,12,3,Private,Chiller,3275,1,Roofed,High,11,0,Normal,Mixed,0,1,Double-glazed
35.72369745,51.44073736,96,22722,0,9,8,2,Private,Split,2496,0,Roofed,High,8.5,1,Normal,Modern,1,1,Triple-glazed
35.7113032,51.39749544,148,38198,20,2,,4,Private,Water Cooler,2368,1,Roofed,High,3.7,0,Excellent,Classic,1,1,Double-glazed
35.71435231,51.43955785,104,25013,18,17,14,3,,Chiller,3952,0,Roofed,High,9.5,0,Poor,Modern,1,1,Double-glazed
35.81848244,51.46880959,117,13647,41,19,19,3,Private,nan,3393,0,Underground,Average,1.7,0,Normal,Roman,1,1,Double-glazed
35.78251877,51.44456911,129,40916,32,8,2,3,Private,nan,3096,0,Roofed,High,11,0,Poor,Classic,1,1,Single-glazed
35.7844369,51.35352854,136,54493,14,5,2,3,Private,Split,3672,1,Courtyard,Low,7.4,0,Poor,Mixed,0,0,Double-glazed
35.70190775,51.38126622,136,27246,14,9,1,3,Foundation,Chiller,2040,1,Underground,Average,2.4,0,Normal,Classic,1,1,Double-glazed
35.81850365,51.45241089,115,13367,34,15,7,4,Private,nan,2185,0,Courtyard,Average,2.1,0,Normal,Mixed,1,1,Triple-glazed
35.67481931,51.41272503,180,17799,27,10,8,4,Private,nan,6840,1,Roofed,High,4.7,0,Poor,Mixed,0,1,Double-glazed
35.64864986,51.5376487,163,81264,10,14,9,4,Private,Split,3097,1,Roofed,Average,6,0,Normal,Classic,1,1,Double-glazed
35.68809315,51.39754027,83,7030,25,11,7,2,Private,Water Cooler,3237,0,Doesn't have,Low,1.8,0,Normal,Classic,1,1,Single-glazed
35.6752102,51.40353269,130,12045,34,14,13,3,Private,nan,2860,1,Roofed,Low,5.5,0,Excellent,Roman,0,1,Triple-glazed
35.78856375,51.404914,83,30129,9,14,8,2,Private,Water Cooler,2905,0,Courtyard,Low,6.2,0,Normal,Mixed,1,1,Double-glazed
35.66041769,51.29009981,99,18613,30,15,10,2,Private,nan,1683,0,Courtyard,High,6.4,0,Poor,Classic,1,1,Double-glazed
35.75367968,51.45969805,190,65116,24,7,3,5,Private,Split,6650,1,Courtyard,Average,5.3,0,Normal,Classic,1,1,Single-glazed
35.71570067,51.33989883,276,63702,18,4,4,7,Endowment,Water Cooler,9384,0,Roofed,Low,1.8,0,Normal,Classic,1,1,Double-glazed
35.71216642,51.44823978,161,42259,19,7,5,4,Private,Chiller,2898,0,Underground,Low,10.4,0,Normal,Roman,1,1,Double-glazed
35.65327982,51.38533972,126,11601,50,7,4,3,Foundation,nan,1890,1,Doesn't have,Low,8.7,0,Normal,Roman,1,1,Single-glazed
35.83507183,51.44329136,127,15058,17,7,4,3,Private,Chiller,3429,1,Underground,Average,9.5,0,Normal,Modern,0,1,Double-glazed
35.83550622,51.59941036,122,14350,26,17,,3,Private,nan,4270,0,Doesn't have,Low,7.4,0,Normal,Roman,0,1,Double-glazed
35.77334648,51.44888535,80,23062,3,7,7,4,Cooperative,Chiller,1760,0,Roofed,Low,10.7,1,Poor,Roman,1,1,Double-glazed
35.7486708,51.42300393,60,16329,36,2,1,4,Private,nan,,0,Roofed,Average,11.9,0,Poor,Classic,0,1,Double-glazed
35.59205634,51.35831822,73,6026,19,19,4,2,Cooperative,Chiller,2336,0,Roofed,High,9.6,0,Excellent,Classic,0,1,Double-glazed
35.61298301,51.38035385,235,24510,25,3,3,6,Private,Chiller,6580,1,Roofed,Average,3.1,0,Normal,Mixed,1,1,Double-glazed
35.88315523,51.48637319,90,9961,32,5,3,2,Private,nan,2430,0,Roofed,Low,5.5,0,Normal,Modern,0,1,Triple-glazed
35.67885533,51.39559514,109,9749,48,9,1,3,Foundation,nan,4142,0,Underground,Low,9.1,0,Normal,Modern,1,1,Double-glazed
35.69308216,51.35246719,61,10410,7,17,14,2,Power of Attorney,Split,,0,Underground,High,11.6,0,Normal,Mixed,1,1,Triple-glazed
35.72895152,51.41713595,161,42259,7,15,,4,Endowment,Water Cooler,3059,1,Courtyard,Low,7.6,0,Excellent,Classic,0,1,Single-glazed
35.7556083,51.39354994,116,18009,30,4,,4,Private,nan,3132,0,Doesn't have,High,3.2,0,Normal,Classic,1,0,Double-glazed
35.60131721,51.41171913,83,7030,29,18,18,2,Promissory Contract,nan,1411,0,Courtyard,Average,3.1,0,Normal,Roman,0,1,Single-glazed
35.72031965,51.38113444,235,42018,28,11,2,6,,nan,7755,1,Roofed,High,1.5,0,Normal,Mixed,1,1,Double-glazed
35.75992972,51.41251448,115,17823,25,11,5,3,Private,Chiller,2185,0,Underground,Average,4.2,0,Poor,Classic,0,1,Single-glazed
35.68350032,51.43815538,143,69451,4,11,6,4,Power of Attorney,Chiller,4290,1,Underground,High,1.5,1,Normal,Classic,0,1,Double-glazed
35.65174059,51.36204334,285,30895,35,4,3,7,Cooperative,nan,5415,0,Roofed,Average,9.9,0,Normal,Roman,1,1,Double-glazed
35.70327317,51.38821221,62,13446,29,6,2,2,Private,nan,,0,Roofed,Low,3.4,0,Excellent,Mixed,0,1,Double-glazed
35.78389687,51.35322462,105,39950,0,4,,3,Private,Water Cooler,3360,0,Roofed,High,8,0,Excellent,Modern,1,0,Double-glazed
35.70823289,51.36302136,163,33860,26,16,6,4,Endowment,nan,5379,1,Underground,Average,3.7,0,Excellent,Modern,1,1,Single-glazed
35.77598306,51.41573692,116,36019,10,4,1,4,Private,Water Cooler,4176,0,Courtyard,Low,2.8,0,Normal,Roman,1,1,Single-glazed
35.74140316,51.29815276,111,21353,33,18,6,3,Promissory Contract,nan,1665,0,Courtyard,Low,11.3,0,Excellent,Mixed,1,1,Single-glazed
35.80028253,51.41656067,186,79343,21,19,8,5,Private,Chiller,4650,1,Courtyard,Average,0.9,0,Excellent,Classic,0,1,Double-glazed
35.66354027,51.45029275,235,126053,10,16,,6,Private,Split,8695,1,Doesn't have,Low,4.9,0,Poor,Roman,0,1,Double-glazed
35.7973547,51.46663691,183,23343,26,6,6,5,Private,nan,2745,0,Doesn't have,Average,10.5,0,Normal,Classic,1,1,Double-glazed
35.78811498,51.4353508,78,22371,17,14,,2,Power of Attorney,Chiller,1404,0,Underground,High,5,0,Normal,Modern,0,1,Double-glazed
35.78309813,51.43210542,143,46300,14,18,12,4,Private,Water Cooler,2145,1,Roofed,High,8,0,Normal,Classic,1,1,Double-glazed
35.69450451,51.3752132,132,26288,10,11,9,3,Private,Chiller,4752,1,Roofed,Low,6.5,0,Normal,Roman,0,1,Single-glazed
35.75953476,51.51550994,140,16926,35,16,16,4,Private,nan,3080,1,Courtyard,High,10,0,Normal,Classic,1,1,Single-glazed
35.86196081,51.46431949,85,9301,32,10,3,2,Private,nan,2805,0,Doesn't have,Average,7.9,0,Poor,Classic,0,1,Double-glazed
35.78118642,51.3411715,79,28395,22,19,7,2,Power of Attorney,Water Cooler,2449,0,Underground,Average,11,0,Normal,Roman,0,1,Double-glazed
35.80040818,51.4071346,146,59336,10,8,3,4,,Split,3212,1,Doesn't have,High,11.7,0,Normal,Roman,1,1,Double-glazed
35.70215266,51.41101467,109,26463,0,14,12,3,Power of Attorney,Split,2616,0,Doesn't have,High,9.5,0,Normal,Modern,1,1,Double-glazed
35.85126575,51.47376407,45,4336,2,11,,4,Private,Chiller,,0,Roofed,High,10.1,0,Normal,Mixed,1,1,Double-glazed
35.6060583,51.46852391,75,32014,17,16,3,2,Foundation,Chiller,2850,0,Courtyard,Low,2.7,0,Excellent,Roman,1,1,Double-glazed
35.74790891,51.40727812,232,41375,23,14,9,4,Private,Split,5104,0,Roofed,High,1.7,0,Normal,Roman,0,1,Single-glazed
35.73201098,51.40888733,105,25302,14,19,14,3,Private,Water Cooler,3360,0,Doesn't have,High,1.6,0,Normal,Classic,1,1,Single-glazed
35.72974597,51.38995546,88,12928,39,18,4,2,Private,nan,2904,0,Roofed,High,8.9,0,Excellent,Mixed,1,1,Single-glazed
35.80758825,51.42801675,83,24103,13,15,,2,Endowment,Chiller,2241,0,Roofed,High,9.5,0,Normal,Classic,0,1,Single-glazed
35.65381377,51.40565029,121,11051,38,5,1,3,Endowment,nan,3751,1,Courtyard,Low,3.3,0,Normal,Modern,0,0,Double-glazed
35.75043572,51.52239746,56,5637,28,16,6,1,Private,nan,,0,Courtyard,Average,4.9,0,Excellent,Modern,1,1,Single-glazed
35.67792567,51.39438799,103,9109,34,9,,3,Power of Attorney,nan,3193,0,Courtyard,Low,8.2,0,Normal,Modern,1,1,Single-glazed
35.657801,51.32717587,133,26527,38,7,5,3,Private,nan,3724,1,Underground,High,4.6,0,Poor,Classic,1,1,Single-glazed
35.77297168,51.45801771,110,33795,29,15,5,3,Private,nan,2640,0,Courtyard,Average,2,0,Normal,Roman,1,1,Double-glazed
35.62851346,51.47135004,291,162909,22,8,2,7,Endowment,Split,11058,1,Courtyard,Average,5.9,0,Normal,Mixed,0,1,Double-glazed
35.65062473,51.37875143,60,4763,14,15,1,2,Power of Attorney,Water Cooler,,0,Doesn't have,High,11.2,0,Normal,Mixed,0,1,Double-glazed
35.8064373,51.31923696,135,54012,19,9,2,3,Power of Attorney,Split,4860,0,Courtyard,Average,1.9,0,Poor,Mixed,1,1,Double-glazed
35.88094425,51.40615249,47,15227,8,12,3,1,Endowment,Split,,0,Roofed,Low,10.9,0,Normal,Modern,0,1,Double-glazed
35.6948983,51.4805748,170,85470,17,11,2,4,,Chiller,4080,0,Roofed,Average,4.6,0,Normal,Classic,1,1,Single-glazed
35.75434239,51.39620763,242,43524,32,9,3,6,Private,nan,7018,0,Roofed,High,8.3,0,Normal,Roman,1,1,Triple-glazed
35.64745902,51.50772135,121,56835,0,10,7,3,Private,Water Cooler,2662,0,Doesn't have,Average,5.2,0,Excellent,Mixed,1,1,Double-glazed
35.77402508,51.4747411,166,20765,25,12,10,4,Private,Split,5312,1,Roofed,High,10.9,0,Normal,Modern,1,1,Double-glazed
35.72828509,51.33396121,118,22978,17,8,2,3,Private,Water Cooler,4248,0,Underground,Average,2.2,0,Normal,Roman,1,1,Triple-glazed
35.64413431,51.39250623,287,31155,32,11,7,5,Private,nan,7749,1,Roofed,High,3.6,0,Normal,Mixed,1,1,Double-glazed
35.78020454,51.42395107,186,63474,9,15,13,5,Private,Water Cooler,3906,1,Roofed,Average,2.9,0,Poor,Modern,1,1,Double-glazed
35.75419521,51.44344067,172,57785,24,13,5,4,Private,Chiller,3268,1,Courtyard,Low,2.5,0,Normal,Modern,1,1,Double-glazed
35.72833531,51.44173192,185,49926,1,7,6,5,,Water Cooler,4995,1,Roofed,Low,6,1,Normal,Modern,0,1,Double-glazed
35.77609959,51.50282452,183,23343,25,13,,5,Endowment,Chiller,3843,1,Roofed,Low,4.8,0,Poor,Modern,0,1,Double-glazed
35.82542263,51.40581504,119,46425,31,12,4,3,Cooperative,nan,2737,0,Roofed,Average,2,0,Normal,Mixed,0,1,Double-glazed
35.67490845,51.39725464,182,18037,32,18,2,5,Endowment,nan,6370,1,Roofed,Low,1.2,0,Normal,Roman,1,1,Double-glazed
35.6391535,51.45452018,116,54028,22,13,4,3,,Water Cooler,3828,0,Doesn't have,High,9.8,0,Normal,Classic,1,1,Double-glazed
35.76188393,51.34025057,68,23719,12,16,7,2,Private,Water Cooler,,0,Courtyard,High,3.1,0,Normal,Roman,0,1,Triple-glazed
35.77205942,51.33481527,96,35877,29,6,,2,Private,nan,3552,0,Underground,Average,6.3,0,Normal,Modern,1,1,Double-glazed
35.72231241,51.42538345,111,27047,15,11,,3,Private,Water Cooler,4218,0,Roofed,Average,11.7,0,Normal,Classic,1,1,Double-glazed
35.72230316,51.42017165,304,90609,21,10,,8,Private,Chiller,10336,1,Courtyard,High,9.6,0,Normal,Modern,1,1,Double-glazed
35.82352735,51.37433406,213,93357,0,6,1,5,,Split,6816,1,Underground,Average,3.6,0,Normal,Classic,1,1,Double-glazed
35.76327921,51.43403839,141,45524,14,6,4,4,Foundation,Chiller,5358,1,Courtyard,High,7.7,0,Normal,Classic,0,1,Double-glazed
35.77924037,51.40325392,134,53532,9,14,,3,,Split,2412,0,Underground,Average,0.9,0,Normal,Roman,0,1,Double-glazed
35.73337827,51.40605391,144,36962,19,16,16,4,Private,Split,2160,1,Underground,Average,8.7,0,Normal,Roman,1,1,Double-glazed
35.79696196,51.47805391,121,14209,23,10,3,3,Promissory Contract,Split,2178,1,Underground,High,11.3,0,Poor,Modern,1,1,Single-glazed
35.80283562,51.41886284,129,51144,1,13,11,1,,Chiller,3741,1,Courtyard,Average,4.9,1,Normal,Roman,0,1,Double-glazed
35.63162092,51.47900671,63,25971,12,16,3,2,Private,Chiller,,0,Doesn't have,High,4.9,0,Excellent,Roman,1,1,Single-glazed
35.7575085,51.35138785,92,34091,16,18,8,2,Private,Water Cooler,1656,0,Underground,Average,10.4,0,Normal,Mixed,1,1,Double-glazed
35.79187939,51.37564959,256,116407,0,19,17,6,Private,Split,5632,1,Courtyard,Low,7.5,0,Normal,Mixed,1,1,Double-glazed
35.74899793,51.45957498,141,45524,8,5,,4,Private,Water Cooler,5358,0,Courtyard,Average,5,0,Normal,Modern,0,0,Double-glazed
35.68581422,51.43645451,91,40376,11,5,3,1,Private,Water Cooler,3276,0,Courtyard,High,5.5,0,Normal,Classic,1,1,Double-glazed
35.68588265,51.38884466,59,4668,20,15,14,1,Private,Split,,0,Roofed,Average,0.9,0,Normal,Roman,1,1,Double-glazed
35.82571291,51.34410983,65,22469,33,8,7,2,Private,nan,,0,Doesn't have,High,6.7,0,Normal,Classic,0,1,Triple-glazed
35.64787517,51.39874243,123,11271,34,13,2,3,Cooperative,nan,2829,1,Roofed,Average,4,0,Normal,Classic,0,1,Single-glazed
35.72166373,51.42317899,76,17167,24,10,3,2,Private,Chiller,2888,0,Doesn't have,High,11.3,0,Excellent,Modern,1,1,Double-glazed
35.74091342,51.52318837,151,18535,23,10,3,4,Power of Attorney,Chiller,4530,0,Roofed,Low,2,0,Poor,Classic,1,1,Double-glazed
35.73596892,51.37104239,124,19510,26,2,2,3,Cooperative,nan,2480,1,Underground,Low,5.4,0,Normal,Modern,1,0,Triple-glazed
35.61418615,51.38975281,177,17444,35,12,2,4,Power of Attorney,nan,3894,1,Underground,Low,8.5,0,Normal,Roman,1,1,Double-glazed
35.82976768,51.48901232,123,14491,30,18,,3,Private,nan,3690,1,Underground,Average,7.4,0,Excellent,Mixed,0,1,Double-glazed
35.8354755,51.50733316,120,14068,37,9,9,3,Private,nan,2280,0,Underground,Low,9.2,0,Excellent,Roman,1,1,Triple-glazed
35.6036877,51.52668896,95,42515,4,17,12,2,Foundation,Chiller,2470,0,Roofed,High,10.1,1,Normal,Roman,0,1,Double-glazed
35.65997234,51.39297744,100,8792,32,11,3,2,Private,nan,3700,0,Underground,Average,7.2,0,Poor,Modern,1,1,Double-glazed
35.75377291,51.48597093,169,56578,15,15,14,4,,Chiller,2535,1,Roofed,Low,5.1,0,Normal,Modern,0,1,Double-glazed
35.76174254,51.50205905,100,11303,18,16,5,2,,Water Cooler,3600,0,Courtyard,Average,8.1,0,Normal,Mixed,1,1,Single-glazed
35.77269576,51.43655196,97,29061,4,18,,4,Private,Chiller,2231,0,Courtyard,Average,5,0,Normal,Mixed,0,1,Double-glazed
35.66264624,51.46898787,67,27962,17,4,3,2,,Water Cooler,,0,Roofed,High,1.9,0,Normal,Modern,1,1,Single-glazed
35.72875813,51.36195012,70,12279,15,18,,2,Private,Chiller,2660,0,Underground,High,7.4,0,Normal,Roman,1,1,Double-glazed
35.70638404,51.38897703,87,20190,34,10,,2,Endowment,nan,1914,0,Underground,Low,5.2,0,Excellent,Classic,0,1,Double-glazed
35.67472604,51.37785096,68,5535,34,13,13,5,Private,nan,,0,Underground,Low,1.2,0,Normal,Classic,1,1,Double-glazed
35.719639,51.36303185,105,19975,6,19,3,3,Private,Water Cooler,2520,0,Underground,High,3.3,0,Normal,Modern,1,1,Double-glazed
35.80199095,51.56353771,225,29911,27,3,1,6,Endowment,nan,8325,0,Roofed,High,8.4,0,Normal,Roman,0,1,Triple-glazed
35.92439674,51.39122799,80,28827,23,2,1,2,Endowment,Split,2000,0,Underground,High,7.7,0,Normal,Roman,0,0,Double-glazed
35.79190746,51.48998307,80,8648,34,18,9,2,Private,nan,3040,0,Doesn't have,High,9.5,0,Normal,Mixed,0,1,Double-glazed
35.74441942,51.3589698,163,27088,18,16,5,4,Endowment,Split,3260,0,Underground,Low,1.5,0,Normal,Classic,1,1,Single-glazed
35.59784315,51.33915506,89,7644,50,11,8,2,Private,nan,2937,0,Roofed,High,8.9,0,Normal,Classic,1,1,Double-glazed
35.75962905,51.31006458,87,15940,18,14,,1,,Split,3219,0,Courtyard,Average,0.8,0,Poor,Modern,1,1,Single-glazed
35.73987679,51.50189059,177,22427,21,10,,4,Cooperative,Split,3894,1,Courtyard,High,10.7,0,Normal,Mixed,1,1,Double-glazed
35.64812672,51.35673844,58,4573,14,16,16,1,Private,Chiller,,0,Courtyard,High,10,0,Normal,Modern,1,1,Single-glazed
35.77052423,51.37138758,70,24559,8,19,,2,Private,Chiller,2660,0,Underground,High,5.1,0,Poor,Mixed,1,1,Double-glazed
35.72354314,51.38993244,174,29296,33,16,2,4,Foundation,nan,5916,0,Underground,Average,11.9,0,Normal,Mixed,1,1,Double-glazed
35.65965288,51.44542481,104,47393,6,8,1,3,,Chiller,3120,0,Roofed,High,4.3,0,Poor,Mixed,0,1,Double-glazed
35.80920283,51.51687206,249,33779,45,8,8,6,Power of Attorney,nan,4233,1,Underground,High,10.7,0,Normal,Mixed,0,1,Double-glazed
35.70432985,51.50107945,120,56272,21,19,15,4,Cooperative,Split,2040,0,Underground,Low,11.5,0,Normal,Mixed,0,1,Double-glazed
35.74269767,51.46831008,127,40156,31,2,2,3,Foundation,nan,4191,0,Roofed,Average,3.8,0,Normal,Roman,1,0,Double-glazed
35.75986097,51.38979866,113,17452,3,15,,3,Private,Chiller,2260,0,Roofed,Average,1.7,0,Normal,Roman,0,1,Double-glazed
35.84943129,51.49215274,159,19719,35,7,1,4,,nan,3339,1,Courtyard,High,9.6,0,Poor,Mixed,1,1,Double-glazed
35.58740789,51.41531956,116,10506,11,11,5,1,,Split,3480,0,Roofed,High,3.8,0,Normal,Classic,1,1,Double-glazed
35.7119717,51.35083175,220,48525,11,5,,6,Private,Split,3300,1,Doesn't have,Average,5,0,Normal,Roman,1,0,Double-glazed
35.67289139,51.33069026,188,40184,28,11,2,5,Private,nan,4888,0,Roofed,Average,4,0,Poor,Modern,0,1,Single-glazed
35.76516885,51.42319253,143,46300,18,19,2,4,Private,Chiller,3432,1,Roofed,High,5.9,0,Excellent,Roman,1,1,Double-glazed
35.77350411,51.51083203,119,13927,21,4,1,3,,Chiller,2975,0,Courtyard,High,8.6,0,Normal,Mixed,1,1,Double-glazed
35.64312757,51.39593783,116,10506,24,19,,3,Private,Chiller,3132,0,Underground,High,1.4,0,Excellent,Modern,0,1,Double-glazed
35.76629142,51.38084015,110,,19,3,2,3,Private,Chiller,2310,0,Courtyard,High,11.6,0,Normal,Mixed,1,0,Single-glazed
35.84776438,51.42973972,162,20167,13,16,2,4,Private,Chiller,5022,1,Roofed,High,0.6,0,Excellent,Roman,0,1,Double-glazed
35.77257364,51.34073965,104,39494,21,6,2,3,Endowment,Chiller,2704,0,Roofed,Average,10.9,0,Normal,Modern,1,1,Double-glazed
35.70319429,51.47797896,80,34592,2,18,11,2,Private,Split,2480,0,Doesn't have,High,3.9,0,Poor,Classic,0,1,Double-glazed
35.70724086,51.33818394,150,30646,34,17,14,4,Private,nan,4800,1,Roofed,High,11.4,0,Poor,Roman,0,1,Double-glazed
35.70898739,51.3228902,101,19065,32,19,10,1,Foundation,nan,1818,0,Underground,Average,7.2,0,Normal,Mixed,1,1,Double-glazed
35.78943855,51.41411992,49,16008,15,11,4,1,Private,Split,,0,Roofed,Average,1.1,0,Normal,Classic,1,1,Double-glazed
35.68574352,51.42248298,63,13707,30,12,6,2,Private,nan,,0,Roofed,High,3.8,0,Normal,Mixed,0,1,Double-glazed
35.60449257,51.34379241,139,13052,20,13,6,5,Private,Split,2224,0,Roofed,Low,8,0,Normal,Roman,0,1,Single-glazed
35.64061518,51.37400939,124,11381,39,17,14,3,Cooperative,nan,3472,1,Doesn't have,Average,0.7,0,Normal,Mixed,1,1,Double-glazed
35.81919777,51.37773483,240,107732,15,13,9,6,Private,Split,8400,1,Underground,High,5.7,0,Normal,Mixed,1,1,Single-glazed
35.66186302,51.45907738,61,24984,14,13,,2,,Water Cooler,,0,Roofed,Low,4.8,0,Normal,Classic,0,1,Double-glazed
35.72034482,51.37770308,118,,28,16,6,5,Private,nan,4248,0,Doesn't have,High,10.4,0,Excellent,Mixed,1,1,Triple-glazed
35.68675237,51.39239731,113,10180,23,14,10,3,Private,Split,3955,0,Underground,Average,1.4,0,Normal,Modern,0,1,Triple-glazed
35.73955137,51.4793729,147,47859,8,3,1,4,Private,Water Cooler,3969,0,Roofed,High,1.1,0,Excellent,Classic,1,1,Double-glazed
35.78003669,51.40886781,231,102902,13,19,18,6,Private,Split,4851,1,Roofed,Average,1.7,0,Normal,Mixed,1,1,Double-glazed
35.70947839,51.25034931,150,30646,35,18,,4,Private,nan,2700,0,Roofed,Low,9.9,0,Normal,Modern,0,1,Double-glazed
35.71845966,51.4869029,101,45757,10,2,1,3,Private,Split,2222,0,Roofed,Low,5.5,0,Normal,Classic,1,1,Single-glazed
35.73427245,51.42589319,278,81391,32,12,,7,Private,nan,4448,1,Underground,High,7.3,0,Normal,Classic,1,1,Single-glazed
35.69005235,51.45358255,90,39844,29,12,1,2,Private,nan,3510,0,Doesn't have,Average,6.3,0,Normal,Roman,1,1,Double-glazed
35.67372423,51.38532439,140,13165,19,6,,4,Private,Water Cooler,3640,1,Underground,High,0.9,0,Normal,Mixed,1,1,Triple-glazed
35.75571879,51.48366027,94,27986,19,10,1,2,Private,Water Cooler,1598,0,Roofed,High,4.9,0,Excellent,Modern,1,1,Triple-glazed
35.80341273,51.43659398,160,19868,25,4,1,4,Private,Water Cooler,3520,0,Roofed,Average,1.1,0,Normal,Roman,1,1,Triple-glazed
35.67138516,51.41818964,78,6525,30,15,13,2,Endowment,nan,2418,0,Roofed,Average,3.5,0,Normal,Classic,1,1,Triple-glazed
35.67606088,51.39804411,218,22398,31,6,6,5,,nan,7194,1,Roofed,High,8,0,Poor,Mixed,1,1,Double-glazed
35.69389504,51.3807005,183,38905,19,2,1,5,Private,Split,5856,1,Doesn't have,Low,7.8,0,Normal,Classic,1,1,Double-glazed
35.69154895,51.3847996,112,21584,22,16,,3,Power of Attorney,Water Cooler,2576,0,Doesn't have,Low,5.4,0,Normal,Roman,0,1,Double-glazed
35.65845135,51.37801839,102,9003,50,7,5,3,Private,nan,3366,0,Courtyard,Average,8.5,0,Normal,Roman,0,1,Double-glazed
35.62658074,51.43902207,240,25137,31,3,3,6,Power of Attorney,nan,3840,1,Roofed,High,3.2,0,Excellent,Roman,1,1,Double-glazed
