No,timestamp,AQI,DEWP,TEMP,TEMP_F,PRES,sensor_voltage,cbwd,Iws,Is,Ir
24432,2024/Oct/14 23:00,109.0,7,14.0,57.2,1020.0,14.114484103367374,cv,64.08,0,0
24433,2024/Oct/15 00:00,123.0,7,14.0,57.2,1020.0,20.37343192102644,cv,64.97,0,0
24434,2024/Oct/15 01:00,122.0,7,14.0,57.2,1020.0,19.31324433990349,CV,65.86,0,0
24435,2024/Oct/15 02:00,131.0,7,14.0,57.2,1020.0,20.41164939167582,Calm_wind,66.75,0,0
24436,2024/Oct/15 03:00,133.0,7,14.0,57.2,1020.0,21.346003175021064,cv,67.64,0,0
24437,2024/Oct/15 04:00,123.0,7,14.0,57.2,1020.0,17.731599824466688,Calm_wind,68.53,0,0
24438,2024/Oct/15 05:00,99.0,7,14.0,57.2,1020.0,15.153837727513617,Calm_wind,69.42,0,0
24439,2024/Oct/15 06:00,98.0,7,14.0,57.2,1020.0,14.720103144468398,CV,70.31,0,0
24440,2024/Oct/15 07:00,82.0,7,14.0,57.2,1020.0,12.274902110767709,Calm_wind,71.2,0,0
24441,2024/Oct/15 08:00,79.0,7,14.0,57.2,1020.0,10.505937846705844,cv,72.09,0,0
24442,2024/Oct/15 09:00,77.0,7,14.0,57.2,1020.0,9.064935770554587,calm,72.98,0,0
24443,2024/Oct/15 10:00,80.0,7,14.0,57.2,1020.0,11.32628330142105,Calm_wind,73.87,0,0
24444,2024/Oct/15 11:00,87.0,7,14.0,57.2,1020.0,12.266104185611464,CV,74.76,0,0
24445,2024/Oct/15 12:00,88.0,7,14.0,57.2,1020.0,11.72653802496622,cv,75.65,0,0
24446,2024/Oct/15 13:00,98.0,7,14.0,57.2,1020.0,16.404107563620048,Calm_wind,76.54,0,0
24447,2024/Oct/15 14:00,97.0,7,14.0,57.2,1020.0,12.205586764288771,calm,77.43,0,0
24448,2024/Oct/15 15:00,102.0,7,14.0,57.2,1020.0,14.956981682217515,CV,78.32,0,0
24449,2024/Oct/15 16:00,103.0,7,14.0,57.2,1020.0,17.782679423122502,cv,79.21,0,0
24450,2024/Oct/15 17:00,101.0,7,14.0,57.2,1020.0,16.9682587051991,CV,80.1,0,0
24451,2024/Oct/15 18:00,99.0,7,14.0,57.2,1020.0,17.282587770194564,cv,80.99,0,0
24452,2024/Oct/15 19:00,116.0,7,14.0,57.2,1020.0,16.218438845251544,Calm_wind,81.88,0,0
24453,2024/Oct/15 20:00,113.0,7,14.0,57.2,1020.0,18.51857625145541,Calm_wind,82.77,0,0
24454,2024/Oct/15 21:00,113.0,7,14.0,57.2,1020.0,14.824059206043737,cv,83.66,0,0
24455,2024/Oct/15 22:00,111.0,7,14.0,57.2,1020.0,16.09825208836692,calm,84.55,0,0
24456,2024/Oct/15 23:00,99.0,7,13.0,55.4,1020.0,14.486488378439612,cv,85.44,0,0
24457,2024/Oct/16 00:00,96.0,9,12.0,53.6,1019.0,13.248319575603976,NorthEast,1.79,0,1
24458,2024/Oct/16 01:00,95.0,10,12.0,53.6,1019.0,13.52637202383095,calm,0.89,0,2
24459,2024/Oct/16 02:00,91.0,11,12.0,53.6,1018.0,12.663248145005294,nw,1.79,0,0
24460,2024/Oct/16 03:00,-999.0,11,12.0,53.6,1017.0,151.8147876222034,Calm_wind,0.89,0,1
24461,2024/Oct/16 04:00,88.0,11,13.0,55.4,1016.0,14.912827012011585,Calm_wind,1.34,0,2
24462,2024/Oct/16 05:00,89.0,12,12.0,53.6,1016.0,12.985099994251462,CV,2.23,0,3
24463,2024/Oct/16 06:00,83.0,11,12.0,53.6,1016.0,12.85287308783457,N-W,1.79,0,4
24464,2024/Oct/16 07:00,71.0,12,12.0,53.6,1016.0,10.97755374238571,N-W,2.68,0,5
24465,2024/Oct/16 08:00,77.0,12,13.0,55.4,1017.0,11.659452850220042,N_W,7.6,0,6
24466,2024/Oct/16 09:00,58.0,10,13.0,55.4,1018.0,8.885609092112857,N-W,13.41,0,7
24467,2024/Oct/16 10:00,19.0,8,12.0,53.6,1018.0,2.239165559937957,NW,19.22,0,8
24468,2024/Oct/16 11:00,14.0,7,12.0,53.6,1017.0,4.936793737029726,NorthWest,24.14,0,9
24469,2024/Oct/16 12:00,,4,15.0,59.0,1017.0,27.60744761635359,NW,32.19,0,0
24470,2024/Oct/16 13:00,25.0,1,17.0,62.6,1016.0,3.78676406554204,N-W,40.24,0,0
24471,2024/Oct/16 14:00,12.0,-1,17.0,62.6,1016.0,0.9058911280678732,NorthWest,51.42,0,0
24472,2024/Oct/16 15:00,7.0,-2,17.0,62.6,1016.0,0.8123583145418392,nw,59.47,0,0
24473,2024/Oct/16 16:00,7.0,-3,17.0,62.6,1017.0,1.8852430327434917,NorthWest,66.62,0,0
24474,2024/Oct/16 17:00,7.0,-7,15.0,59.0,1019.0,4.049880185072624,NW,77.8,0,0
24475,2024/Oct/16 18:00,9.0,-7,13.0,55.4,1020.0,1.3960950893300892,NorthWest,85.85,0,0
24476,2024/Oct/16 19:00,11.0,-7,12.0,53.6,1022.0,2.9695495172835558,N_W,93.9,0,0
24477,2024/Oct/16 20:00,14.0,-7,11.0,51.8,1023.0,4.3534472735572685,nw,99.71,0,0
24478,2024/Oct/16 21:00,11.0,-5,7.0,44.6,1024.0,1.3234369398104635,N-W,103.73,0,0
24479,2024/Oct/16 22:00,8.0,-5,7.0,44.6,1024.0,0.8376982465374505,NW,108.65,0,0
24480,2024/Oct/16 23:00,6.0,-6,7.0,44.6,1024.0,1.229035946166078,N-W,113.57,0,0
24481,2024/Oct/17 00:00,7.0,-6,7.0,44.6,1024.0,1.9110592233540689,NW,117.59,0,0
24482,2024/Oct/17 01:00,8.0,-4,6.0,42.8,1024.0,0.4832981352888954,Calm_wind,0.89,0,0
24483,2024/Oct/17 02:00,6.0,-2,4.0,39.2,1024.0,0.639721866239749,CV,1.78,0,0
24484,2024/Oct/17 03:00,4.0,0,2.0,35.6,1023.0,0.2221116145569486,cv,2.67,0,0
24485,2024/Oct/17 04:00,5.0,0,2.0,35.6,1022.0,2.1903268655365373,cv,3.56,0,0
24486,2024/Oct/17 05:00,6.0,0,2.0,35.6,1022.0,1.3580659211962764,calm,4.45,0,0
24487,2024/Oct/17 06:00,13.0,0,1.0,33.8,1021.0,2.411853528079311,calm,5.34,0,0
24488,2024/Oct/17 07:00,15.0,-1,2.0,35.6,1021.0,2.571243650162907,calm,6.23,0,0
24489,2024/Oct/17 08:00,17.0,-3,9.0,48.2,1022.0,3.694981760904274,N_W,1.79,0,0
24490,2024/Oct/17 09:00,22.0,-5,12.0,53.6,1021.0,2.7760562902873533,N_W,4.92,0,0
24491,2024/Oct/17 10:00,23.0,-9,14.0,57.2,1021.0,6.851549575081853,SE,4.92,0,0
24492,2024/Oct/17 11:00,16.0,-10,16.0,60.8,1020.0,0.0695895024370392,N-W,7.15,0,0
24493,2024/Oct/17 12:00,16.0,-12,17.0,62.6,1019.0,1.0518368963392977,nw,16.98,0,0
24494,2024/Oct/17 13:00,17.0,-11,17.0,62.6,1018.0,1.0673611372171463,NorthWest,28.16,0,0
24495,2024/Oct/17 14:00,11.0,-12,18.0,64.4,1017.0,2.5091762385848715,nw,36.21,0,0
24496,2024/Oct/17 15:00,14.0,-12,18.0,64.4,1017.0,3.446339629640504,N-W,45.15,0,0
24497,2024/Oct/17 16:00,13.0,-11,18.0,64.4,1017.0,3.0527353985652814,NW,54.09,0,0
24498,2024/Oct/17 17:00,19.0,-8,17.0,62.6,1016.0,5.26555298355119,se,4.02,0,0
24499,2024/Oct/17 18:00,29.0,-7,15.0,59.0,1016.0,2.236723570588956,S_E,8.94,0,0
24500,2024/Oct/17 19:00,45.0,-7,15.0,59.0,1017.0,8.240922909491001,SouthEast,12.96,0,0
24501,2024/Oct/17 20:00,55.0,-6,15.0,59.0,1017.0,8.363648124298612,SE,16.98,0,0
24502,2024/Oct/17 21:00,55.0,-5,13.0,55.4,1017.0,8.583172998311719,SouthEast,20.11,0,0
24503,2024/Oct/17 22:00,59.0,1,6.0,42.8,1017.0,10.101245790699217,Calm_wind,0.89,0,0
24504,2024/Oct/17 23:00,70.0,2,6.0,42.8,1017.0,8.987436497875112,cv,1.78,0,0
24505,2024/Oct/18 00:00,82.0,2,4.0,39.2,1017.0,17.474498270808972,Calm_wind,2.67,0,0
24506,2024/Oct/18 01:00,85.0,2,4.0,39.2,1017.0,15.413760608550708,calm,3.56,0,0
24507,2024/Oct/18 02:00,90.0,2,3.0,37.4,1017.0,12.43658809200928,N_W,1.79,0,0
24508,2024/Oct/18 03:00,82.0,2,3.0,37.4,1017.0,10.118523884553303,calm,0.45,0,0
24509,2024/Oct/18 04:00,90.0,2,3.0,37.4,1017.0,13.324191676390615,calm,0.9,0,0
24510,2024/Oct/18 05:00,90.0,1,2.0,35.6,1017.0,13.864516887164084,N-W,1.79,0,0
24511,2024/Oct/18 06:00,71.0,1,2.0,35.6,1018.0,12.78123051941662,N_W,2.68,0,0
24512,2024/Oct/18 07:00,56.0,2,4.0,39.2,1019.0,6.062558176863348,nw,4.47,0,0
24513,2024/Oct/18 08:00,34.0,4,7.0,44.6,1019.0,5.670973886398332,N_W,8.49,0,0
24514,2024/Oct/18 09:00,38.0,2,11.0,51.8,1019.0,2.641969951170422,NW,11.62,0,0
24515,2024/Oct/18 10:00,47.0,0,14.0,57.2,1019.0,7.922715186822238,N_E,3.13,0,0
24516,2024/Oct/18 11:00,46.0,-1,18.0,64.4,1019.0,6.684991559083898,N-W,1.79,0,0
24517,2024/Oct/18 12:00,39.0,-3,20.0,68.0,1018.0,9.723359524571526,N_W,4.92,0,0
24518,2024/Oct/18 13:00,27.0,-7,20.0,68.0,1017.0,0.957994911560646,N_W,8.94,0,0
24519,2024/Oct/18 14:00,17.0,-6,20.0,68.0,1016.0,5.291216762980209,ne,1.79,0,0
24520,2024/Oct/18 15:00,16.0,-6,20.0,68.0,1016.0,1.007662670332437,CV,0.89,0,0
24521,2024/Oct/18 16:00,18.0,-2,18.0,64.4,1016.0,0.0455794511869913,se,1.79,0,0
24522,2024/Oct/18 17:00,27.0,1,16.0,60.8,1016.0,0.6958108830556693,se,2.68,0,0
24523,2024/Oct/18 18:00,37.0,-2,16.0,60.8,1017.0,6.050705216902108,SouthEast,5.81,0,0
24524,2024/Oct/18 19:00,48.0,1,14.0,57.2,1017.0,4.8526023784925325,SE,7.6,0,0
24525,2024/Oct/18 20:00,75.0,5,11.0,51.8,1018.0,8.553336989438924,Calm_wind,0.89,0,0
24526,2024/Oct/18 21:00,102.0,7,10.0,50.0,1018.0,15.70553520324676,SE,0.89,0,0
24527,2024/Oct/18 22:00,110.0,7,9.0,48.2,1018.0,17.40355077174938,SE,1.78,0,0
24528,2024/Oct/18 23:00,115.0,5,8.0,46.4,1018.0,17.329698608300653,N-W,1.79,0,0
24529,2024/Oct/19 00:00,142.0,4,7.0,44.6,1018.0,20.97556170195689,NorthEast,0.89,0,0
24530,2024/Oct/19 01:00,130.0,5,7.0,44.6,1019.0,23.157819264874355,cv,0.45,0,0
24531,2024/Oct/19 02:00,129.0,5,6.0,42.8,1018.0,19.641672532483938,N-W,0.89,0,0
24532,2024/Oct/19 03:00,87.0,4,5.0,41.0,1018.0,14.661382947844498,N_W,2.68,0,0
24533,2024/Oct/19 04:00,78.0,4,4.0,39.2,1018.0,11.985844251379916,NorthWest,3.57,0,0
24534,2024/Oct/19 05:00,68.0,4,4.0,39.2,1019.0,8.00424742349063,NorthWest,4.46,0,0
24535,2024/Oct/19 06:00,47.0,4,4.0,39.2,1019.0,8.149775363804034,NW,5.35,0,0
24536,2024/Oct/19 07:00,60.0,4,4.0,39.2,1019.0,7.688405377060415,cv,0.89,0,0
24537,2024/Oct/19 08:00,65.0,5,6.0,42.8,1019.0,9.568027723921528,NW,1.79,0,0
24538,2024/Oct/19 09:00,88.0,6,10.0,50.0,1019.0,13.810805363786852,NorthWest,3.58,0,0
24539,2024/Oct/19 10:00,119.0,5,13.0,55.4,1019.0,13.967163866226713,CV,0.89,0,0
24540,2024/Oct/19 11:00,156.0,5,15.0,59.0,1018.0,20.18099575221654,se,1.79,0,0
24541,2024/Oct/19 12:00,189.0,4,17.0,62.6,1017.0,30.168918344995124,CV,0.89,0,0
24542,2024/Oct/19 13:00,185.0,4,18.0,64.4,1016.0,26.42250710680211,S-E,1.79,0,0
24543,2024/Oct/19 14:00,187.0,4,19.0,66.2,1015.0,26.81735602178228,calm,0.89,0,0
24544,2024/Oct/19 15:00,209.0,2,19.0,66.2,1015.0,31.68287679474164,se,3.13,0,0
24545,2024/Oct/19 16:00,206.0,4,18.0,64.4,1014.0,30.12865480575626,SouthEast,4.92,0,0
24546,2024/Oct/19 17:00,219.0,6,16.0,60.8,1014.0,33.68517676328558,S_E,5.81,0,0
24547,2024/Oct/19 18:00,230.0,8,12.0,53.6,1015.0,34.39775642253391,CV,0.45,0,0
24548,2024/Oct/19 19:00,271.0,8,11.0,51.8,1015.0,41.04720590036089,CV,1.34,0,0
24549,2024/Oct/19 20:00,277.0,8,9.0,48.2,1016.0,40.14628321951549,NorthEast,0.89,0,0
24550,2024/Oct/19 21:00,303.0,6,8.0,46.4,1016.0,45.83718964656185,calm,0.89,0,0
24551,2024/Oct/19 22:00,334.0,7,8.0,46.4,1016.0,52.31017817367089,NorthEast,0.89,0,0
24552,2024/Oct/19 23:00,285.0,7,7.0,44.6,1016.0,41.6145035677716,calm,0.89,0,0
24553,2024/Oct/20 00:00,324.0,7,7.0,44.6,1016.0,50.430636600544304,SE,0.89,0,0
24554,2024/Oct/20 01:00,308.0,6,7.0,44.6,1016.0,46.096879363354695,N-W,0.89,0,0
24555,2024/Oct/20 02:00,285.0,6,7.0,44.6,1016.0,44.21896331195588,NW,2.68,0,0
24556,2024/Oct/20 03:00,245.0,5,5.0,41.0,1016.0,37.00754263670622,nw,4.47,0,0
24557,2024/Oct/20 04:00,233.0,4,5.0,41.0,1016.0,34.883178159804146,N_W,6.26,0,0
24558,2024/Oct/20 05:00,214.0,4,5.0,41.0,1016.0,32.79945936415273,nw,8.05,0,0
24559,2024/Oct/20 06:00,213.0,5,6.0,42.8,1016.0,34.3771951246045,NW,9.84,0,0
24560,2024/Oct/20 07:00,222.0,5,6.0,42.8,1017.0,33.772194588430146,NW,12.97,0,0
24561,2024/Oct/20 08:00,219.0,7,8.0,46.4,1017.0,33.8070616618168,NorthWest,16.1,0,0
24562,2024/Oct/20 09:00,215.0,8,12.0,53.6,1018.0,31.5130301728466,nw,17.89,0,0
24563,2024/Oct/20 10:00,215.0,7,15.0,59.0,1018.0,35.39177294799005,NW,21.02,0,0
24564,2024/Oct/20 11:00,214.0,7,18.0,64.4,1018.0,33.380674221859344,ne,1.79,0,0
24565,2024/Oct/20 12:00,220.0,4,20.0,68.0,1017.0,33.155416920050016,N-E,3.58,0,0
24566,2024/Oct/20 13:00,176.0,4,21.0,69.8,1017.0,26.15469265549065,S_E,1.79,0,0
24567,2024/Oct/20 14:00,117.0,3,22.0,71.6,1016.0,19.50581653854622,SE,4.92,0,0
24568,2024/Oct/20 15:00,154.0,5,22.0,71.6,1016.0,21.88759184590948,S_E,6.71,0,0
24569,2024/Oct/20 16:00,,4,21.0,69.8,1017.0,2.1712498372866698,S_E,8.5,0,0
24570,2024/Oct/20 17:00,199.0,6,18.0,64.4,1017.0,29.99479919884891,SE,10.29,0,0
24571,2024/Oct/20 18:00,273.0,8,14.0,57.2,1018.0,43.33000914622868,cv,0.45,0,0
24572,2024/Oct/20 19:00,341.0,9,13.0,55.4,1020.0,54.33261762236935,S_E,1.79,0,0
24573,2024/Oct/20 20:00,311.0,10,15.0,59.0,1021.0,46.43541211313224,S-E,6.71,0,0
24574,2024/Oct/20 21:00,151.0,8,14.0,57.2,1021.0,22.73717532788357,SouthEast,11.63,0,0
24575,2024/Oct/20 22:00,56.0,7,13.0,55.4,1023.0,9.43906086503191,S-E,14.76,0,0
24576,2024/Oct/20 23:00,42.0,7,11.0,51.8,1023.0,5.77130116227247,cv,0.45,0,0
24577,2024/Oct/21 00:00,40.0,8,11.0,51.8,1023.0,7.032811896782298,NorthEast,0.89,0,0
24578,2024/Oct/21 01:00,43.0,6,12.0,53.6,1023.0,6.279196497863464,se,1.79,0,0
24579,2024/Oct/21 02:00,48.0,5,12.0,53.6,1023.0,9.222736514380358,se,3.58,0,0
24580,2024/Oct/21 03:00,60.0,5,12.0,53.6,1023.0,10.445961026195649,CV,0.89,0,0
24581,2024/Oct/21 04:00,66.0,6,12.0,53.6,1023.0,11.520455664604864,calm,1.78,0,0
24582,2024/Oct/21 05:00,55.0,6,12.0,53.6,1023.0,7.839364710395824,Calm_wind,2.23,0,0
24583,2024/Oct/21 06:00,53.0,5,12.0,53.6,1023.0,11.80185464100452,SouthEast,1.79,0,0
24584,2024/Oct/21 07:00,48.0,6,12.0,53.6,1023.0,8.167823884758944,calm,0.89,0,0
24585,2024/Oct/21 08:00,56.0,4,12.0,53.6,1023.0,8.894588106973663,Calm_wind,1.34,0,0
24586,2024/Oct/21 09:00,53.0,5,12.0,53.6,1023.0,6.428114038866056,Calm_wind,1.79,0,0
24587,2024/Oct/21 10:00,54.0,5,12.0,53.6,1023.0,7.9058563597028915,NorthEast,1.79,0,0
24588,2024/Oct/21 11:00,56.0,5,12.0,53.6,1022.0,8.628759521405271,NW,3.13,0,1
24589,2024/Oct/21 12:00,57.0,8,11.0,51.8,1021.0,6.974645407151399,N-W,6.26,0,2
24590,2024/Oct/21 13:00,56.0,7,11.0,51.8,1020.0,7.815365708461824,N_W,10.28,0,3
24591,2024/Oct/21 14:00,49.0,8,10.0,50.0,1019.0,7.01839996379398,nw,13.41,0,4
24592,2024/Oct/21 15:00,49.0,9,10.0,50.0,1018.0,7.461841321846436,N_W,18.33,0,5
24593,2024/Oct/21 16:00,44.0,9,9.0,48.2,1018.0,3.074586019916792,NorthWest,22.35,0,6
24594,2024/Oct/21 17:00,43.0,9,10.0,50.0,1019.0,6.179458918591472,nw,28.16,0,7
24595,2024/Oct/21 18:00,37.0,9,10.0,50.0,1019.0,4.795307633840136,N-E,3.13,0,8
24596,2024/Oct/21 19:00,40.0,9,9.0,48.2,1019.0,5.958231700750201,NorthWest,3.13,0,9
24597,2024/Oct/21 20:00,38.0,9,9.0,48.2,1019.0,7.770553132360512,N-W,6.26,0,10
24598,2024/Oct/21 21:00,37.0,9,10.0,50.0,1018.0,9.65479098424241,ne,3.13,0,0
24599,2024/Oct/21 22:00,39.0,8,9.0,48.2,1018.0,7.206754399289253,N_W,1.79,0,0
24600,2024/Oct/21 23:00,41.0,8,9.0,48.2,1018.0,3.681155655867327,NW,3.58,0,0
24601,2024/Oct/22 00:00,41.0,8,9.0,48.2,1018.0,5.459186096334931,NW,6.71,0,0
24602,2024/Oct/22 01:00,43.0,8,9.0,48.2,1017.0,7.6419266176621825,CV,0.89,0,0
24603,2024/Oct/22 02:00,36.0,6,6.0,42.8,1017.0,6.3665809928580455,Calm_wind,1.34,0,0
24604,2024/Oct/22 03:00,33.0,6,6.0,42.8,1016.0,6.924651470906149,se,0.89,0,0
24605,2024/Oct/22 04:00,33.0,3,11.0,51.8,1016.0,4.755298011418809,N_W,4.92,0,0
24606,2024/Oct/22 05:00,39.0,4,10.0,50.0,1017.0,5.122999511268988,NorthWest,8.94,0,0
24607,2024/Oct/22 06:00,16.0,3,10.0,50.0,1017.0,5.9048480078320775,N-W,13.86,0,0
24608,2024/Oct/22 07:00,12.0,3,10.0,50.0,1016.0,1.917341206739275,NorthWest,16.99,0,0
24609,2024/Oct/22 08:00,11.0,2,12.0,53.6,1017.0,0.3833487520422296,cv,0.89,0,0
24610,2024/Oct/22 09:00,14.0,4,14.0,57.2,1017.0,5.050267314065842,nw,1.79,0,0
24611,2024/Oct/22 10:00,10.0,2,15.0,59.0,1018.0,1.4921909827888895,N_W,10.73,0,0
24612,2024/Oct/22 11:00,8.0,-1,16.0,60.8,1018.0,5.790090444977211,N-W,22.8,0,0
24613,2024/Oct/22 12:00,-999.0,-2,17.0,62.6,1018.0,148.31122648392486,NW,34.87,0,0
24614,2024/Oct/22 13:00,9.0,-2,18.0,64.4,1018.0,3.171401942049262,N-W,46.05,0,0
24615,2024/Oct/22 14:00,11.0,-3,18.0,64.4,1018.0,2.478025883889382,N_W,57.23,0,0
24616,2024/Oct/22 15:00,15.0,-3,18.0,64.4,1019.0,0.3549121679840996,N_W,68.41,0,0
24617,2024/Oct/22 16:00,10.0,-3,17.0,62.6,1019.0,1.3822602895153584,NorthWest,76.46,0,0
24618,2024/Oct/22 17:00,11.0,-2,16.0,60.8,1019.0,1.0936628528922574,nw,81.38,0,0
24619,2024/Oct/22 18:00,15.0,-2,14.0,57.2,1019.0,1.175421978215221,NorthWest,85.4,0,0
24620,2024/Oct/22 19:00,32.0,3,9.0,48.2,1020.0,7.624138861618558,cv,0.89,0,0
24621,2024/Oct/22 20:00,49.0,4,7.0,44.6,1019.0,5.256667882736622,S-E,0.89,0,0
24622,2024/Oct/22 21:00,69.0,5,7.0,44.6,1019.0,10.9822089062128,Calm_wind,0.89,0,0
24623,2024/Oct/22 22:00,58.0,4,6.0,42.8,1019.0,11.088093967325149,CV,1.78,0,0
24624,2024/Oct/22 23:00,42.0,4,7.0,44.6,1019.0,7.062883050638075,NorthWest,1.79,0,0
24625,2024/Oct/23 00:00,36.0,4,5.0,41.0,1019.0,7.882236744990747,cv,0.89,0,0
24626,2024/Oct/23 01:00,34.0,4,5.0,41.0,1019.0,6.227429444857858,calm,1.78,0,0
24627,2024/Oct/23 02:00,48.0,4,4.0,39.2,1018.0,8.058699340984058,CV,2.23,0,0
24628,2024/Oct/23 03:00,71.0,2,3.0,37.4,1018.0,11.383669737664295,cv,3.12,0,0
24629,2024/Oct/23 04:00,87.0,3,4.0,39.2,1018.0,14.2768865333003,calm,4.01,0,0
24630,2024/Oct/23 05:00,73.0,3,3.0,37.4,1017.0,10.17892180517548,nw,0.89,0,0
24631,2024/Oct/23 06:00,54.0,2,3.0,37.4,1017.0,5.4962522962544265,nw,2.68,0,0
24632,2024/Oct/23 07:00,33.0,3,3.0,37.4,1017.0,6.8580868229266185,ne,1.79,0,0
24633,2024/Oct/23 08:00,34.0,5,6.0,42.8,1018.0,7.423484601011532,nw,0.89,0,0
24634,2024/Oct/23 09:00,46.0,5,10.0,50.0,1017.0,7.403957621812086,Calm_wind,0.89,0,0
24635,2024/Oct/23 10:00,50.0,4,13.0,55.4,1017.0,6.40324876073126,Calm_wind,1.78,0,0
24636,2024/Oct/23 11:00,49.0,1,17.0,62.6,1016.0,4.234565766940724,calm,2.67,0,0
24637,2024/Oct/23 12:00,56.0,0,18.0,64.4,1015.0,8.571614199846776,cv,4.46,0,0
24638,2024/Oct/23 13:00,59.0,0,19.0,66.2,1014.0,6.152099310564057,CV,6.25,0,0
24639,2024/Oct/23 14:00,60.0,-1,20.0,68.0,1013.0,6.022024994724148,S_E,3.13,0,0
24640,2024/Oct/23 15:00,64.0,0,20.0,68.0,1013.0,9.558536943968614,SE,7.15,0,0
24641,2024/Oct/23 16:00,69.0,1,19.0,66.2,1012.0,8.82246099762397,SouthEast,10.28,0,0
24642,2024/Oct/23 17:00,41.0,2,17.0,62.6,1012.0,6.840619112329541,cv,1.79,0,0
24643,2024/Oct/23 18:00,57.0,7,13.0,55.4,1013.0,8.23140879487625,S_E,0.89,0,0
24644,2024/Oct/23 19:00,83.0,7,11.0,51.8,1013.0,11.23673086755478,Calm_wind,0.89,0,0
24645,2024/Oct/23 20:00,125.0,7,9.0,48.2,1013.0,15.340169838542067,N_E,0.89,0,0
24646,2024/Oct/23 21:00,162.0,6,8.0,46.4,1013.0,22.594223748339285,ne,1.78,0,0
24647,2024/Oct/23 22:00,167.0,7,8.0,46.4,1013.0,23.417727019897814,ne,2.67,0,0
24648,2024/Oct/23 23:00,185.0,7,7.0,44.6,1013.0,25.29938465297008,N-W,1.79,0,0
24649,2024/Oct/24 00:00,177.0,6,7.0,44.6,1013.0,25.89191140951523,calm,0.89,0,0
24650,2024/Oct/24 01:00,154.0,6,7.0,44.6,1013.0,20.805496017650693,Calm_wind,1.34,0,0
24651,2024/Oct/24 02:00,154.0,5,6.0,42.8,1013.0,22.77251450541757,NorthWest,1.79,0,0
24652,2024/Oct/24 03:00,149.0,5,6.0,42.8,1012.0,22.83082242733731,calm,0.45,0,0
24653,2024/Oct/24 04:00,132.0,5,5.0,41.0,1012.0,18.147660091221645,N-W,1.79,0,0
24654,2024/Oct/24 05:00,129.0,5,5.0,41.0,1012.0,20.20081725883717,NorthWest,3.58,0,0
24655,2024/Oct/24 06:00,108.0,4,5.0,41.0,1012.0,13.477284257504593,cv,0.89,0,0
24656,2024/Oct/24 07:00,123.0,4,4.0,39.2,1012.0,16.225645203207417,CV,1.78,0,0
24657,2024/Oct/24 08:00,119.0,7,8.0,46.4,1012.0,17.623565404750458,N_W,1.79,0,0
24658,2024/Oct/24 09:00,88.0,7,12.0,53.6,1012.0,14.574082183777277,nw,3.58,0,0
24659,2024/Oct/24 10:00,77.0,7,16.0,60.8,1012.0,13.284799082978532,Calm_wind,0.89,0,0
24660,2024/Oct/24 11:00,82.0,4,18.0,64.4,1012.0,15.524781244315118,Calm_wind,1.78,0,0
24661,2024/Oct/24 12:00,78.0,2,22.0,71.6,1011.0,10.94682225036498,cv,4.91,0,0
24662,2024/Oct/24 13:00,52.0,-5,24.0,75.2,1010.0,7.544997362643391,NorthWest,8.05,0,0
24663,2024/Oct/24 14:00,42.0,-5,25.0,77.0,1009.0,4.234648941964026,N-W,13.86,0,0
24664,2024/Oct/24 15:00,24.0,-5,24.0,75.2,1010.0,1.0924673360179535,N_W,21.01,0,0
24665,2024/Oct/24 16:00,31.0,-5,24.0,75.2,1009.0,5.107144172655049,NorthWest,28.16,0,0
24666,2024/Oct/24 17:00,94.0,-3,22.0,71.6,1010.0,12.548257001107514,nw,33.08,0,0
24667,2024/Oct/24 18:00,116.0,3,20.0,68.0,1011.0,19.864758400034574,SE,4.92,0,0
24668,2024/Oct/24 19:00,120.0,4,19.0,66.2,1011.0,15.075228536265218,S_E,8.94,0,0
24669,2024/Oct/24 20:00,137.0,6,15.0,59.0,1012.0,21.522706411649395,cv,0.89,0,0
24670,2024/Oct/24 21:00,129.0,8,11.0,51.8,1013.0,17.33852152236594,calm,1.78,0,0
24671,2024/Oct/24 22:00,122.0,7,9.0,48.2,1014.0,16.659103066455835,NorthEast,0.89,0,0
24672,2024/Oct/24 23:00,174.0,8,10.0,50.0,1014.0,27.17822413050406,CV,0.89,0,0
24673,2024/Oct/25 00:00,174.0,6,7.0,44.6,1014.0,24.74823912778418,NW,1.79,0,0
24674,2024/Oct/25 01:00,178.0,7,8.0,46.4,1015.0,25.6684318649602,calm,0.89,0,0
24675,2024/Oct/25 02:00,202.0,7,7.0,44.6,1015.0,28.67568327289686,CV,1.78,0,0
24676,2024/Oct/25 03:00,191.0,6,6.0,42.8,1015.0,32.220059583226885,NW,3.13,0,0
24677,2024/Oct/25 04:00,89.0,5,7.0,44.6,1015.0,12.11502737783998,NorthWest,4.92,0,0
24678,2024/Oct/25 05:00,42.0,5,6.0,42.8,1015.0,6.403104434865526,N-W,6.71,0,0
24679,2024/Oct/25 06:00,35.0,5,6.0,42.8,1016.0,4.846172799437851,CV,0.89,0,0
24680,2024/Oct/25 07:00,50.0,5,6.0,42.8,1017.0,7.942834123448522,calm,1.78,0,0
24681,2024/Oct/25 08:00,-999.0,6,9.0,48.2,1017.0,151.07947389393186,N_W,3.13,0,0
24682,2024/Oct/25 09:00,33.0,7,13.0,55.4,1018.0,4.5483655309167,Calm_wind,0.89,0,0
